Bussy-Saint-Georges,279
Elberfeld,278
"La Celle-Saint-Cloud",278
Bonneuil-les-Eaux,277
"Le Mesnil-le-Roi",277
Sampzon,277
"St. Gallen",277
Talant,277
Genouilleux,276
Quito,276
Grandvilliers,275
"Iowa City",275
Erlangen-Bruck,274
"Moscou-Léningrad",274
"New York and London",274
Bruxellis,273
"Lucerne (Suisse",273
Orgeval,273
"Saint-Jean-d'Angély",273
Caluire,272
Paray-le-Monial,272
Perugia,272
Saint-Louis,272
Bry-sur-Marne,271
Courtomer,271
Kaunas,271
Villiers-le-Bel,271
Helmaestadii,270
Lannion,270
Beaugency,269
Heilbronn,269
"Sommières",269
"Francofurti ad Viadrum",268
Valladolid,268
W,268
Enghien-les-Bains,267
Royan,267
"Carrières-sous-Poissy",266
"Le Bouscat",265
"Dôle",264
Gryphiswaldiae,264
Liverpool,264
"Taizé",264
"Berkeley and Los Angeles",263
Ithaca,263
Leodii,263
"Vénissieux",263
"Åbo",263
Cantabrigiae,262
On,262
Ulm,262
C,261
Croissy-sur-Seine,261
Nages,261
Sedani,261
Thionville,261
Zwolle,261
"Bône",260
"Châtillon-sur-Chalaronne",260
"Le Plessis-Robinson",260
Sacramento,260
Trieste,260
Bois-Colombes,259
Brioude,259
"Franckfurt am Mayn",259
Londra,259
Oxoniae,259
"Saint-Denis (La Réunion",259
Watford,259
Hendaye,258
"Plélan-le-Grand",258
"Weida i. Thür",258
"Bagnères-de-Bigorre",257
Marburg-Lahn,257
Pariz,257
"Weida i. Th",257
Altona,256
Havniae,256
Kharkov,256
Saint-Gaudens,256
Gordes,255
Munich,255
"Le Mée-sur-Seine",254
"Saint-Martin-d'Hères",254
Thiers,254
"Wertheim a. M",254
Chauny,253
Durham,253
"Le Kremlin-Bicêtre",253
Annemasse,252
Buc,252
Cincinnati,252
Hartford,252
"Saint-Lambert (Québec",252
Belleville,251
Chantilly,251
Columbia,251
"Edinburgh and London",251
Meulan,251
Guingamp,249
Saint-Pierre-des-Corps,249
Dinard,248
"Neufchâteau",248
"Sainte-Clotilde (Réunion",248
"Toruń",248
Gray,247
Guatemala,247
"Saint-Laurent-d'Oingt",247
Saint-Martin-du-Var,247
Solesmes,247
Tusson,247
"Vélizy",247
"Marburgi Cattorum",246
"Naumburg a. S",245
Paris-Limoges-Nancy,245
"Vergèze",245
"Augustae Taurinorum",244
Dordrecht,244
Hambourg,244
Guyancourt,243
"Kjöbenhavn",243
"Le Chambon-sur-Lignon",243
"Ligugé",243
Paris-Auteuil,243
"Saint-Egrève",243
Brugge,242
Oldenburg,242
Alexandrie,241
Prahecq,241
"Saint-Denis-de-la-Réunion",241
Bondy,240
Saverne,240
Cadeilhan,239
Cavaillon,239
Sarrebourg,239
Carlsruhe,238
Franckfurt,238
Giessae,238
Messina,238
"Paris (8e",238
Salon-de-Provence,238
Chur,237
Lubecae,237
Posen,237
Treignac,237
"Châlons-en-Champagne",235
"Gémenos",235
Holmiae,235
Neuchatel,235
Valognes,235
"W Krakowie",235
"Mouriès",234
"Mézières",234
Pragae,234
Sartrouville,234
Villejuif,234
"Écully",234
Mantova,233
Triel-sur-Seine,233
Zeulenroda,233
Crest,232
D,232
Herblay,232
Plan-de-la-Tour,232
Bilbao,231
"Matoury (Guyane",231
"o. O",231
Blainville-sur-Mer,230
Bremae,229
"Frankfurt a. M.",229
Gaillac,229
Joigny,229
Arnhem,228
Cormelles-le-Royal,228
"Rezé",228
Coaraze,227
Sarajevo,227
94-Vincennes,226
Bourg-la-Reine,226
"Grézieu-la-Varenne",226
"Ligugé (Vienne)",226
Odessa,226
Franconville,225
"Les Lilas",225
Verneuil-sur-Seine,225
"Weende-Göttingen",225
Cully,224
Francheville,224
"Würzburg-Aumühle",224
Bouvignies,223
"Cape Town",223
Chevagny-sur-Guye,223
"Dresden : Dittert",223
Glarus,223
Haute-Goulaine,223
"San Salvador",223
Non,222
Brignais,221
Delhi,221
"Lausanne ?",221
"Longueuil (Québec",221
"Méolans-Revel",221
"Saint-Évarzec",221
Valbonne,221
Vineuil,221
Brixiae,220
"New Delhi",220
